universal-id,nces-id,state-id,name,school-summary,type,level-codes,level,street,city,state,fipscounty,zip,phone,fax,county,lat,lon,district-name,district-id,web-site,overview-url
1704890,00349866,05016102X0000,St Peter Lutheran School,"St Peter Lutheran School, a private school located in Arlington Heights, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",111 West Olive Street,Arlington Heights,IL,17031.0,60004,(224) 387-3825,(847) 259-4185,Cook County,42.0975,-87.983582,,0,http://www.stpeter-ah.org,https://www.greatschools.org/illinois/arlington-heights/4890-St-Peter-Lutheran-School/
1705234,A9102357,05016987Z0000,Chicago Futabakai Japanese School,"Chicago Futabakai Japanese School, a private school located in Arlington Heights, IL, serves grades 1-9 in the .",private,"e,m","1,2,3,4,5,6,7,8,9",2550 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(847) 590-5700,,Cook,42.121098,-87.98101,,0,,https://www.greatschools.org/illinois/arlington-heights/5234-Chicago-Futabakai-Japanese-School/
1705460,AA000296,05016171Z0000,Christian Liberty Academy,"Christian Liberty Academy, a private school located in Arlington Heights, IL, serves grades PK-12 in the .",private,"p,e,m,h","PK,TK,KG,1,2,3,4,5,6,7,8,9,10,11,12",502 West Euclid Avenue,Arlington Heights,IL,17031.0,60004,(847) 259-4444,,Cook County,42.089191,-87.989288,,0,http://christianlibertyacademy.com/,https://www.greatschools.org/illinois/arlington-heights/5460-Christian-Liberty-Academy/
1705755,170003203950,0501680506012,Timber Ridge School,"Timber Ridge School, a public school located in Arlington Heights, IL, serves grades Ungraded in the NW Suburban Special Education Org.",public,"e,m,h",UG,201 South Evanston Avenue,Arlington Heights,IL,17031.0,60004,(847) 463-8300,,Cook County,42.079525,-87.95224,NW Suburban Special Education Org,26,,https://www.greatschools.org/illinois/arlington-heights/5755-Timber-Ridge-School/
1707110,BB021026,05016611S0000,NewHope Academy,"NewHope Academy, a private school located in Arlington Heights, IL, serves grades 6-12 in the .",private,"m,h","6,7,8,9,10,11,12",3250 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(847) 588-0463,(847) 588-0464,Cook County,42.1343,-87.984238,,0,http://www.nhaweb.com/,https://www.greatschools.org/illinois/niles/7110-NewHope-Academy/
1710047,BB060682,0501601530141,Laureate Day School,"Laureate Day School, a private school located in Arlington Heights, IL, serves grades 2-8 in the .",private,"e,m","2,3,4,5,6,7,8",2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook County,42.02198,-87.944008,,0,http://www.metroprep.org/laureate-day-school,https://www.greatschools.org/illinois/arlington-heights/10047-Laureate-Day-School/
1712124,,0501601530090,Metropolitan Prep High School,"Metropolitan Prep High School, a private school located in Arlington Heights, IL, serves grades Ungraded in the .",private,"e,m,h",UG,2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook,42.022305,-87.944,,0,,https://www.greatschools.org/illinois/arlington-heights/12124-Metropolitan-Prep-High-School/
1712125,,0501601530091,Metropolitan Prep Grade School,"Metropolitan Prep Grade School, a private school located in Arlington Heights, IL, serves grades Ungraded in the .",private,"e,m,h",UG,2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook,42.022305,-87.944,,0,,https://www.greatschools.org/illinois/arlington-heights/12125-Metropolitan-Prep-Grade-School/
1704537,00343762,05016667X0000,Our Lady Of The Wayside School,"Our Lady Of The Wayside School, a private school located in Arlington Heights, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",432 South Mitchell Avenue,Arlington Heights,IL,17031.0,60005,(224) 255-0050,(847) 253-0543,Cook County,42.07645,-87.988213,,0,http://www.olwschool.org,https://www.greatschools.org/illinois/arlington-heights/4537-Our-Lady-Of-The-Wayside-School/
1700464,170414000105,0501602501014,South Middle School,"South Middle School, a public school located in Arlington Heights, IL, serves grades 6-8 in the Arlington Heights School District 25.",public,m,"6,7,8",400 South Highland Avenue,Arlington Heights,IL,17031.0,60005,(847) 398-4250,,Cook County,42.077126,-87.986305,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/464-South-Middle-School/
1705644,BB980688,05016661S0000,Metropolitan Preparatory Schools,"Metropolitan Preparatory Schools, a private school located in Arlington Heights, IL, serves grades K-12 in the .",private,"e,m,h","KG,1,2,3,4,5,6,7,8,9,10,11,12",2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook,42.022305,-87.944,,0,,https://www.greatschools.org/illinois/arlington-heights/5644-Metropolitan-Preparatory-Schools/
1710650,A0901472,,One School Global Chicago Campus,"One School Global Chicago Campus, a private school located in Elk Grove Village, IL, serves grades 3-12 in the .",private,"e,m,h","3,4,5,6,7,8,9,10,11,12",404 East Devon Avenue,Elk Grove Village,IL,17031.0,60007,(847) 593-4120,,Cook County,41.993259,-87.986801,,0,,https://www.greatschools.org/illinois/elk-grove-village/10650-Prairie-Lake-School/
1712040,,05016007Z0000,Sterling Central - Chicago Campus,"Sterling Central - Chicago Campus, a private school located in Elk Grove Village, IL, serves grades 3-12 in the .",private,"e,m,h","3,4,5,6,7,8,9,10,11,12",404 East Devon Avenue,Elk Grove Village,IL,17031.0,60007,(847) 593-4120,,Cook,41.993244,-87.986816,,0,,https://www.greatschools.org/illinois/elk-grove-village/12040-Sterling-Central---Chicago-Campus/
1701990,171377001715,0501605901010,Grove Jr High School,"Grove Jr High School, a public school located in Elk Grove Village, IL, serves grades 6-8 in the Comm Cons School District 59.",public,m,"6,7,8",777 West Elk Grove Boulevard,Elk Grove Village,IL,17031.0,60007,(847) 593-4367,,Cook County,42.007294,-87.990585,Comm Cons School District 59,434,http://grove.ccsd59.org,https://www.greatschools.org/illinois/elk-grove-village/1990-Grove-Jr-High-School/
1703648,173474004428,0501605401019,Margaret Mead Junior High School,"Margaret Mead Junior High School, a public school located in Elk Grove Village, IL, serves grades 7-8 in the Schaumburg Central Consolidated School District 54.",public,m,"7,8",1765 Biesterfield Road,Elk Grove Village,IL,17031.0,60007,(847) 357-6000,,Cook County,42.009811,-88.05352,Schaumburg Central Consolidated School District 54,900,http://www.sd54.org,https://www.greatschools.org/illinois/elk-grove-village/3648-Margaret-Mead-Junior-High-School/
1707095,00342816,05016553X0000,Queen Of The Rosary School,"Queen Of The Rosary School, a private school located in Elk Grove Village, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",690 West Elk Grove Boulevard,Elk Grove Village,IL,17031.0,60007,(847) 437-3322,,Cook County,42.007896,-87.994026,,0,http://www.qrcougars.org,https://www.greatschools.org/illinois/elk-grove-village/7095-Queen-Of-The-Rosary-School/
1713308,BB170173,,St Colette Catholic School,"St Colette Catholic School, a private school located in Rolling Meadows, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",3900 Meadow Drive,Rolling Meadows,IL,17031.0,60008,(847) 392-4098,,Cook County,42.069523,-88.016357,,0,,https://www.greatschools.org/illinois/rolling-meadows/13308-St-Colette-Catholic-School/
1703199,173042001179,0501601503001,John G Conyers Learning Academy,"John G Conyers Learning Academy, a public school located in Rolling Meadows, IL, serves grades PK-8 in the Palatine Central Consolidated School District 15.",public,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",2800 Central Road,Rolling Meadows,IL,17031.0,60008,(847) 963-3400,,Cook County,42.067204,-88.016594,Palatine Central Consolidated School District 15,794,http://www.ccsd15.net,https://www.greatschools.org/illinois/rolling-meadows/3199-John-G-Conyers-Learning-Academy/
1703209,173042003154,0501601501011,Plum Grove Jr High School,"Plum Grove Jr High School, a public school located in Rolling Meadows, IL, serves grades 7-8 in the Palatine Central Consolidated School District 15.",public,m,"7,8",2600 Plum Grove Road,Rolling Meadows,IL,17031.0,60008,(847) 963-7600,,Cook County,42.083233,-88.045479,Palatine Central Consolidated School District 15,794,http://www.ccsd15.net,https://www.greatschools.org/illinois/rolling-meadows/3209-Plum-Grove-Jr-High-School/
1703212,173042003157,0501601501014,Carl Sandburg Jr High School,"Carl Sandburg Jr High School, a public school located in Rolling Meadows, IL, serves grades 7-8 in the Palatine Central Consolidated School District 15.",public,m,"7,8",2600 Martin Lane,Rolling Meadows,IL,17031.0,60008,(847) 963-7800,,Cook County,42.07457,-88.014,Palatine Central Consolidated School District 15,794,http://www.ccsd15.net,https://www.greatschools.org/illinois/rolling-meadows/3212-Carl-Sandburg-Jr-High-School/
1704452,00342226,05016303X0000,St Colette School,"St Colette School, a private school located in Rolling Meadows, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",3940 Pheasant Drive,Rolling Meadows,IL,17031.0,60008,(847) 392-4098,,Cook County,42.070435,-88.018166,,0,www.stcolette.com,https://www.greatschools.org/illinois/rolling-meadows/4452-St-Colette-School/
1710538,,31045107Z0000,Griffin Christian School,"Griffin Christian School, a private school located in Barrington, IL, serves grades PK-12 in the .",private,"p,e,m,h","PK,KG,1,2,3,4,5,6,7,8,9,10,11,12",16N562 Vista Lane,Barrington,IL,17089.0,60010,(847) 428-5413,,Kane,42.104336,-88.25515,,0,http://www.griffinchristianschool.org/,https://www.greatschools.org/illinois/barrington/10538-Griffin-Christian-School/
1705384,A9501625,34049106X0000,Creative Learning Montessori School,"Creative Learning Montessori School, a private school located in Barrington, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1410 South Barrington Road,Barrington,IL,17031.0,60010,(847) 382-2812,(847) 382-3423,Cook County,42.135601,-88.136208,,0,www.creativelearningmontessori.org,https://www.greatschools.org/illinois/barrington/5384-Creative-Learning-Montessori-School/
1700545,170505000044,3404922001004,Barrington Middle School- Prairie Campus,"Barrington Middle School- Prairie Campus, a public school located in Barrington, IL, serves grades 6-8 in the Barrington Community Unit School District 220.",public,m,"6,7,8",40 East Dundee Road,Barrington,IL,17031.0,60010,(847) 304-3990,,Cook County,42.130249,-88.12365,Barrington Community Unit School District 220,234,http://www.barrington220.org,https://www.greatschools.org/illinois/barrington/545-Barrington-Mdle-School--Prairie-Cmps/
1700550,170505000192,3404922001003,Barrington Middle School Station,"Barrington Middle School Station, a public school located in Barrington, IL, serves grades 6-8 in the Barrington Community Unit School District 220.",public,m,"6,7,8",215 Eastern Avenue,Barrington,IL,17031.0,60010,(847) 756-6400,,Cook County,42.151867,-88.121544,Barrington Community Unit School District 220,234,http://www.barrington220.org,https://www.greatschools.org/illinois/barrington/550-Barrington-Middle-School-Station/
1705555,00344176,34049017X0000,St Anne School,"St Anne School, a private school located in Barrington, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",319 Franklin Street,Barrington,IL,17097.0,60010,(847) 381-0311,,Lake County,42.155247,-88.132645,,0,,https://www.greatschools.org/illinois/barrington/5555-St-Anne-School/
1712352,,4406303270219,Alexander Leigh Center For Autism,"Alexander Leigh Center For Autism, a private school located in Crystal Lake, IL, serves grades Ungraded in the .",private,"e,m,h",UG,620 Illinois 31,Crystal Lake,IL,17111.0,60012,(815) 477-2522,,McHenry,42.258575,-88.288055,,0,,https://www.greatschools.org/illinois/crystal-lake/12352-Alexander-Leigh-Center-For-Autism/
1705492,AA900018,44063034X0000,Lord and Savior Lutheran,"Lord and Savior Lutheran, a private school located in Crystal Lake, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",9300 RIDGEFIELD RD,Crystal Lake,IL,17111.0,60012,(815) 455-4175,(815) 455-9725,MCHENRY,42.273197,-88.314209,,0,www.lordandsavior.org,https://www.greatschools.org/illinois/crystal-lake/5492-Lord-And-Savior-Lutheran/
1710125,A0700879,44063045X0000,Trinity Oaks Christian Academy,"Trinity Oaks Christian Academy, a private school located in Cary, IL, serves grades PK-12 in the .",private,"p,e,m,h","PK,TK,KG,1,2,3,4,5,6,7,8,9,10,11,12",233 Trinity Oaks Way,Cary,IL,17111.0,60013,(847) 462-5971,,McHenry County,42.214882,-88.232048,,0,www.trinity-oaks.org,https://www.greatschools.org/illinois/cary/10125-Trinity-Oaks-Christian-Academy/
1704791,00348137,44063003X0000,Ss Peter & Paul School,"Ss Peter & Paul School, a private school located in Cary, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",416 North 1st Street,Cary,IL,17111.0,60013,(847) 639-3041,,McHenry County,42.215012,-88.240417,,0,,https://www.greatschools.org/illinois/cary/4791-Ss-Peter--Paul-School/
1700856,170873000513,4406302601004,Cary Jr High School,"Cary Jr High School, a public school located in Cary, IL, serves grades 6-8 in the Cary Central Consolidated School District 26.",public,m,"6,7,8",2109 Crystal Lake Road,Cary,IL,17111.0,60013,(224) 357-5150,,McHenry County,42.229725,-88.239586,Cary Central Consolidated School District 26,315,http://www.cary26.org,https://www.greatschools.org/illinois/cary/856-Cary-Jr-High-School/
1701659,171135001360,4406304701004,Lundahl Middle School,"Lundahl Middle School, a public school located in Crystal Lake, IL, serves grades 6-8 in the Crystal Lake Central Consolidated School District 47.",public,m,"6,7,8",560 Nash Road,Crystal Lake,IL,17111.0,60014,(815) 459-5971,,McHenry County,42.224804,-88.3405,Crystal Lake Central Consolidated School District 47,372,http://www.d47.org/lms,https://www.greatschools.org/illinois/crystal-lake/1659-Lundahl-Middle-School/
1701661,171135001362,4406304701006,Richard F Bernotas Middle School,"Richard F Bernotas Middle School, a public school located in Crystal Lake, IL, serves grades 6-8 in the Crystal Lake Central Consolidated School District 47.",public,m,"6,7,8",170 North Oak Street,Crystal Lake,IL,17111.0,60014,(815) 459-9210,,McHenry County,42.246387,-88.337288,Crystal Lake Central Consolidated School District 47,372,http://www.d47.org/rbm,https://www.greatschools.org/illinois/crystal-lake/1661-Richard-F-Bernotas-Middle-School/
1701664,171135001799,4406304701005,Hannah Beardsley Middle School,"Hannah Beardsley Middle School, a public school located in Crystal Lake, IL, serves grades 6-8 in the Crystal Lake Central Consolidated School District 47.",public,m,"6,7,8",515 East Crystal Lake Avenue,Crystal Lake,IL,17111.0,60014,(815) 477-5897,,McHenry County,42.240185,-88.301544,Crystal Lake Central Consolidated School District 47,372,http://www.d47.org/lms,https://www.greatschools.org/illinois/crystal-lake/1664-Hannah-Beardsley-Middle-School/
1704803,00348294,44063017X0000,St Thomas The Apostle School,"St Thomas The Apostle School, a private school located in Crystal Lake, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",265 King Street,Crystal Lake,IL,17111.0,60014,(815) 459-0496,,McHenry County,42.233105,-88.337822,,0,http://www.stthomascl.org/,https://www.greatschools.org/illinois/crystal-lake/4803-St-Thomas-The-Apostle-School/
1704885,00349742,44063001X0000,Immanuel Lutheran School,"Immanuel Lutheran School, a private school located in Crystal Lake, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",300 Pathway Court,Crystal Lake,IL,17111.0,60014,(815) 459-1444,(815) 459-1462,McHenry County,42.232227,-88.319756,,0,http://www.immanuelcl.org,https://www.greatschools.org/illinois/crystal-lake/4885-Immanuel-Lutheran-School/
1705729,173252003735,4406304601001,Prairie Grove Junior High School,"Prairie Grove Junior High School, a public school located in Crystal Lake, IL, serves grades 5-8 in the Prairie Grove Community School District 46.",public,"e,m","5,6,7,8",3225 IL Route 176,Crystal Lake,IL,17111.0,60014,(815) 459-3557,,McHenry County,42.258499,-88.262398,Prairie Grove Community School District 46,842,http://www.dist46.org,https://www.greatschools.org/illinois/prairie-grove/5729-Prairie-Grove-Junior-High-School/
1712342,,3404900440234,Classroom Connection Day School,"Classroom Connection Day School, a private school located in Bannockburn, IL, serves grades Ungraded in the .",private,"e,m,h",UG,2225 Lakeside Drive,Bannockburn,IL,17097.0,60015,(847) 582-1787,,Lake,42.200882,-87.883842,,0,,https://www.greatschools.org/illinois/bannockburn/12342-Classroom-Connection-Day-School/
1712343,,3404902410299,Felicity Schools Llc,"Felicity Schools Llc, a private school located in Deerfield, IL, serves grades Ungraded in the .",private,"e,m,h",UG,158 South Waukegan Road,Deerfield,IL,17031.0,60015,(847) 899-0002,,Cook,42.1488,-87.837151,,0,,https://www.greatschools.org/illinois/deerfield/12343-Felicity-Schools-Llc/
1701725,171198001437,3404910901005,Alan B Shepard Middle School,"Alan B Shepard Middle School, a public school located in Deerfield, IL, serves grades 6-8 in the Deerfield School District 109.",public,m,"6,7,8",440 Grove Avenue,Deerfield,IL,17097.0,60015,(847) 948-0620,,Lake County,42.16119,-87.851425,Deerfield School District 109,384,http://www.dps109.org,https://www.greatschools.org/illinois/deerfield/1725-Alan-B-Shepard-Middle-School/
1701730,171198001444,3404910901006,Charles J Caruso Middle School,"Charles J Caruso Middle School, a public school located in Deerfield, IL, serves grades 6-8 in the Deerfield School District 109.",public,m,"6,7,8",1801 Montgomery Road,Deerfield,IL,17097.0,60015,(847) 945-8430,,Lake County,42.168789,-87.872498,Deerfield School District 109,384,http://www.dps109.org,https://www.greatschools.org/illinois/deerfield/1730-Charles-J-Caruso-Middle-School/
1704339,00340455,34049006X0000,Holy Cross School,"Holy Cross School, a private school located in Deerfield, IL, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",720 Elder Lane,Deerfield,IL,17097.0,60015,(847) 945-0135,,Lake,42.171478,-87.845612,,0,http://www.holycrossdeerfield.org/,https://www.greatschools.org/illinois/deerfield/4339-Holy-Cross-School/
1700544,170495000186,3404910602001,Bannockburn School,"Bannockburn School, a public school located in Bannockburn, IL, serves grades K-8 in the Bannockburn School District 106.",public,"e,m","KG,1,2,3,4,5,6,7,8",2165 Telegraph Rd,Bannockburn,IL,17097.0,60015,(847) 945-5900,,Lake County,42.191986,-87.86412,Bannockburn School District 106,233,http://www.bannockburnschool.org,https://www.greatschools.org/illinois/deerfield/544-Bannockburn-School/
1710121,A0501611,,The Camelot School,"The Camelot School, a private school located in Des Plaines, IL, serves grades 2-12 in the .",private,"e,m,h","2,3,4,5,6,7,8,9,10,11,12",1455a Prairie,Des Plaines,IL,17031.0,60016,(847) 391-8035,,Cook,42.040283,-87.889496,,0,,https://www.greatschools.org/illinois/des-plaines/10121-The-Camelot-School/
1710406,170003206204,0501680506013,Terrace School - Deaf / Hard of Hearing Early Childhood Program,"Terrace School - Deaf / Hard of Hearing Early Childhood Program, a public school located in Des Plaines, IL, serves grades Ungraded in the NW Suburban Special Education Org.",public,"e,m,h",UG,735 South Westgate Road,Des Plaines,IL,17031.0,60016,(847) 824-1380,,Cook County,42.039181,-87.917778,NW Suburban Special Education Org,26,,https://www.greatschools.org/illinois/des-plaines/10406-Terrace-School-D-HH-EC-Program/
1712108,,0501601460222,Maryville Jen Unit C,"Maryville Jen Unit C, a private school located in Des Plaines, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1150 North River Road,Des Plaines,IL,17031.0,60016,(847) 390-3020,,Cook,42.066868,-87.897606,,0,,https://www.greatschools.org/illinois/des-plaines/12108-Maryville-Jen-Unit-C/
1712109,,0501601460223,Maryville Jen Unit C - Invest,"Maryville Jen Unit C - Invest, a private school located in Des Plaines, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1150 North River Road,Des Plaines,IL,17031.0,60016,(847) 390-3020,,Cook,42.066868,-87.897606,,0,,https://www.greatschools.org/illinois/des-plaines/12109-Maryville-Jen-Unit-C---Invest/
1712110,,0501601460224,Maryville Jen School,"Maryville Jen School, a private school located in Des Plaines, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1150 North River Road,Des Plaines,IL,17031.0,60016,(847) 390-3020,,Cook,42.066868,-87.897606,,0,,https://www.greatschools.org/illinois/des-plaines/12110-Maryville-Jen-School/
1712111,,0501601460273,Maryville Jen Unit A - Invest,"Maryville Jen Unit A - Invest, a private school located in Des Plaines, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1150 North River Road,Des Plaines,IL,17031.0,60016,(847) 390-3020,,Cook,42.066868,-87.897606,,0,,https://www.greatschools.org/illinois/des-plaines/12111-Maryville-Jen-Unit-A---Invest/
1712112,,0501601460537,Maryville Jen Unit B,"Maryville Jen Unit B, a private school located in Des Plaines, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1150 North River Road,Des Plaines,IL,17031.0,60016,(847) 390-3020,,Cook,42.066868,-87.897606,,0,,https://www.greatschools.org/illinois/des-plaines/12112-Maryville-Jen-Unit-B/
1712113,,0501601460539,Maryville Jen Unit B - Invest,"Maryville Jen Unit B - Invest, a private school located in Des Plaines, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1150 North River Road,Des Plaines,IL,17031.0,60016,(847) 390-3020,,Cook,42.066868,-87.897606,,0,,https://www.greatschools.org/illinois/des-plaines/12113-Maryville-Jen-Unit-B---Invest/
1712146,,0501603050165,Joseph Academy - Des Plaines,"Joseph Academy - Des Plaines, a private school located in Des Plaines, IL, serves grades Ungraded in the .",private,"e,m,h",UG,1101 Gregory St,Des Plaines,IL,17031.0,60016,(847) 803-1930,,Cook,42.07235,-87.895485,,0,,https://www.greatschools.org/illinois/des-plaines/12146-Joseph-Academy---Des-Plaines/
1713220,A0901480,,Guardian Angel Orthodox Day School,"Guardian Angel Orthodox Day School, a private school located in Des Plaines, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",2350 East Dempster Street,Des Plaines,IL,17031.0,60016,(847) 827-5519,,Cook County,42.040554,-87.866096,,0,,https://www.greatschools.org/illinois/des-plaines/13220-Guardian-Angel-Orthodox-Day-School/
1713284,BB170166,,Plato Academy Inc,"Plato Academy Inc, a private school located in Des Plaines, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",733 Lee Street,Des Plaines,IL,17031.0,60016,(847) 768-7188,,Cook County,42.039734,-87.888649,,0,,https://www.greatschools.org/illinois/des-plaines/13284-Plato-Academy-Inc/
1701748,171212001460,0501606201001,Algonquin Middle School,"Algonquin Middle School, a public school located in Des Plaines, IL, serves grades 6-8 in the Community Consolidated School District 62.",public,m,"6,7,8",767 East Algonquin Road,Des Plaines,IL,17031.0,60016,(847) 824-1205,,Cook County,42.030338,-87.905693,Community Consolidated School District 62,389,,https://www.greatschools.org/illinois/des-plaines/1748-Algonquin-Middle-School/
1701750,171212001462,0501606201003,Chippewa Middle School,"Chippewa Middle School, a public school located in Des Plaines, IL, serves grades 6-8 in the Community Consolidated School District 62.",public,m,"6,7,8",123 North 8th Avenue,Des Plaines,IL,17031.0,60016,(847) 824-1503,,Cook County,42.055237,-87.907967,Community Consolidated School District 62,389,http://www.d62.org,https://www.greatschools.org/illinois/des-plaines/1750-Chippewa-Middle-School/
1704341,00340477,05016658X0000,St Zachary Elementary School,"St Zachary Elementary School, a private school located in Des Plaines, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",567 West Algonquin Road,Des Plaines,IL,17031.0,60016,(847) 437-4022,(847) 758-1064,Cook County,42.029346,-87.93409,,0,www.saintzacharyschool.org,https://www.greatschools.org/illinois/des-plaines/4341-St-Zachary-Elementary-School/
1704878,00349629,05016128X0000,Immanuel Lutheran School,"Immanuel Lutheran School, a private school located in Des Plaines, IL, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",832 Lee Street,Des Plaines,IL,17031.0,60016,(847) 390-0990,,Cook,42.038128,-87.891022,,0,http://www.immanueldesplaines.net/,https://www.greatschools.org/illinois/des-plaines/4878-Immanuel-Lutheran-School/
