universal-id,nces-id,state-id,name,school-summary,type,level-codes,level,street,city,state,fipscounty,zip,phone,fax,county,lat,lon,district-name,district-id,web-site,overview-url
1710712,BB100568,,Flower Garden Nursery School & Daycare Center,"Flower Garden Nursery School & Daycare Center, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,TK,KG",2420 East Rand Road,Arlington Heights,IL,17031.0,60004,(847) 392-8983,,Cook County,42.094406,-87.95282,,0,,https://www.greatschools.org/illinois/arlington-heights/10712-Flower-Garden-Nursery-School--Daycare-Center/
1700113,170003205095,0501680506004,Miner School,"Miner School, a public school located in Arlington Heights, IL, serves grades Ungraded in the NW Suburban Special Education Org.",public,"e,m,h",UG,1101 East Miner Street,Arlington Heights,IL,17031.0,60004,(847) 463-8400,,Cook County,42.084007,-87.969696,NW Suburban Special Education Org,26,http://www.nsseo.org/programs/miner-school/,https://www.greatschools.org/illinois/arlington-heights/113-Miner-School/
1712130,,0501602550050,Newhope Academy,"Newhope Academy, a private school located in Arlington Heights, IL, serves grades Ungraded in the .",private,"e,m,h",UG,3250 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(847) 588-0463,,Cook,42.134724,-87.984764,,0,http://www.nhaweb.com/,https://www.greatschools.org/illinois/niles/12130-Newhope-Academy/
1713173,A1701461,,Chicago Futabakai Japanese School,"Chicago Futabakai Japanese School, a private school located in Arlington Heights, IL, serves grades PK-9 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8,9",2550 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(847) 590-5700,,Cook County,42.121536,-87.981323,,0,,https://www.greatschools.org/illinois/arlington-heights/13173-Chicago-Futabakai-Japanese-School/
1704192,174221004231,0501602102011,J W Riley Elementary School,"J W Riley Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Wheeling Central Consolidated School District 21.",public,e,"KG,1,2,3,4,5",1209 East Burr Oak Drive,Arlington Heights,IL,17031.0,60004,(847) 670-3400,,Cook County,42.128326,-87.966743,Wheeling Central Consolidated School District 21,1065,http://www.ccsd21.org,https://www.greatschools.org/illinois/arlington-heights/4192-J-W-Riley-Elementary-School/
1704194,174221004233,0501602102010,Edgar A Poe Elementary School,"Edgar A Poe Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Wheeling Central Consolidated School District 21.",public,e,"KG,1,2,3,4,5",2800 North Highland Avenue,Arlington Heights,IL,17031.0,60004,(847) 670-3200,,Cook County,42.126984,-87.985893,Wheeling Central Consolidated School District 21,1065,http://www.ccsd21.org,https://www.greatschools.org/illinois/arlington-heights/4194-Edgar-A-Poe-Elementary-School/
1700458,170414000096,0501602502004,Greenbrier Elementary School,"Greenbrier Elementary School, a public school located in Arlington Heights, IL, serves grades PK-5 in the Arlington Heights School District 25.",public,"p,e","PK,KG,1,2,3,4,5",2330 North Verde Drive,Arlington Heights,IL,17031.0,60004,(847) 398-4272,,Cook County,42.119423,-87.998177,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/458-Greenbrier-Elementary-School/
1700459,170414000097,0501602502005,Ivy Hill Elementary School,"Ivy Hill Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Arlington Heights School District 25.",public,e,"KG,1,2,3,4,5",2211 North Burke Drive,Arlington Heights,IL,17031.0,60004,(847) 398-4275,,Cook County,42.115631,-87.971764,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/459-Ivy-Hill-Elementary-School/
1704590,00344733,05016666X0000,St James School,"St James School, a private school located in Arlington Heights, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",820 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(224) 345-7145,,Cook County,42.092758,-87.980682,,0,,https://www.greatschools.org/illinois/arlington-heights/4590-St-James-School/
1704594,00344799,05016113Y0000,St Viator High School,"St Viator High School, a private school located in Arlington Heights, IL, serves grades 9-12 in the .",private,h,"9,10,11,12",1213 East Oakton Street,Arlington Heights,IL,17031.0,60004,(847) 392-4050,,Cook County,42.094498,-87.969391,,0,http://www.saintviator.com/,https://www.greatschools.org/illinois/arlington-heights/4594-St-Viator-High-School/
1700460,170414000098,0501602502009,Olive-Mary Stitt School,"Olive-Mary Stitt School, a public school located in Arlington Heights, IL, serves grades K-5 in the Arlington Heights School District 25.",public,e,"KG,1,2,3,4,5",303 East Olive Street,Arlington Heights,IL,17031.0,60004,(847) 398-4282,,Cook County,42.098763,-87.978897,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/460-Olive-Mary-Stitt-School/
1700461,170414000099,0501602502011,Patton Elementary School,"Patton Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Arlington Heights School District 25.",public,e,"KG,1,2,3,4,5",1616 North Patton Avenue,Arlington Heights,IL,17031.0,60004,(847) 398-4288,,Cook County,42.107048,-87.996979,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/461-Patton-Elementary-School/
1700463,170414000101,0501602502018,Windsor Elementary School,"Windsor Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Arlington Heights School District 25.",public,e,"KG,1,2,3,4,5",1315 East Miner Street,Arlington Heights,IL,17031.0,60004,(847) 398-4297,,Cook County,42.083393,-87.967201,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/463-Windsor-Elementary-School/
1700465,170414000106,0501602501015,Thomas Middle School,"Thomas Middle School, a public school located in Arlington Heights, IL, serves grades 6-8 in the Arlington Heights School District 25.",public,m,"6,7,8",1430 North Belmont Avenue,Arlington Heights,IL,17031.0,60004,(847) 398-4260,,Cook County,42.102409,-87.978897,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/465-Thomas-Middle-School/
1700470,170417000113,0501621400004,John Hersey High School,"John Hersey High School, a public school located in Arlington Heights, IL, serves grades 9-12 in the Township Hsd 214 School District.",public,h,"9,10,11,12",1900 East Thomas Street,Arlington Heights,IL,17031.0,60004,(847) 718-4800,,Cook County,42.103943,-87.959206,Township Hsd 214 School District,215,http://www.d214.org,https://www.greatschools.org/illinois/arlington-heights/470-John-Hersey-High-School/
1704890,00349866,05016102X0000,St Peter Lutheran School,"St Peter Lutheran School, a private school located in Arlington Heights, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",111 West Olive Street,Arlington Heights,IL,17031.0,60004,(224) 387-3825,(847) 259-4185,Cook County,42.0975,-87.983582,,0,http://www.stpeter-ah.org,https://www.greatschools.org/illinois/arlington-heights/4890-St-Peter-Lutheran-School/
1705234,A9102357,05016987Z0000,Chicago Futabakai Japanese School,"Chicago Futabakai Japanese School, a private school located in Arlington Heights, IL, serves grades 1-9 in the .",private,"e,m","1,2,3,4,5,6,7,8,9",2550 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(847) 590-5700,,Cook,42.121098,-87.98101,,0,,https://www.greatschools.org/illinois/arlington-heights/5234-Chicago-Futabakai-Japanese-School/
1705460,AA000296,05016171Z0000,Christian Liberty Academy,"Christian Liberty Academy, a private school located in Arlington Heights, IL, serves grades PK-12 in the .",private,"p,e,m,h","PK,TK,KG,1,2,3,4,5,6,7,8,9,10,11,12",502 West Euclid Avenue,Arlington Heights,IL,17031.0,60004,(847) 259-4444,,Cook County,42.089191,-87.989288,,0,http://christianlibertyacademy.com/,https://www.greatschools.org/illinois/arlington-heights/5460-Christian-Liberty-Academy/
1705755,170003203950,0501680506012,Timber Ridge School,"Timber Ridge School, a public school located in Arlington Heights, IL, serves grades Ungraded in the NW Suburban Special Education Org.",public,"e,m,h",UG,201 South Evanston Avenue,Arlington Heights,IL,17031.0,60004,(847) 463-8300,,Cook County,42.079525,-87.95224,NW Suburban Special Education Org,26,,https://www.greatschools.org/illinois/arlington-heights/5755-Timber-Ridge-School/
1706187,K9302092,05016255X0000,Montessori School,"Montessori School, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,KG",1819 North Yale Avenue,Arlington Heights,IL,17031.0,60004,(847) 394-1315,,Cook,42.108574,-87.999199,,0,,https://www.greatschools.org/illinois/arlington-heights/6187-Montessori-School/
1706754,BB940921,,Bright Horizons,"Bright Horizons, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,TK,KG",3523 North Kennicott Avenue,Arlington Heights,IL,17031.0,60004,(847) 398-7004,,Cook County,42.140011,-87.995216,,0,,https://www.greatschools.org/illinois/arlington-heights/6754-Bright-Horizons/
1707097,A0507495,05016569X0000,Bright Horizons At Motorola-Arlington Hts,"Bright Horizons At Motorola-Arlington Hts, a private school located in Arlington Heights, IL, serves grades K in the .",private,e,KG,1441 West Shure Drive,Arlington Heights,IL,17031.0,60004,(847) 435-9900,,Cook,42.135616,-87.998611,,0,,https://www.greatschools.org/illinois/arlington-heights/7097-Bright-Horizons-At-Motorola-Arlington-Hts/
1707110,BB021026,05016611S0000,NewHope Academy,"NewHope Academy, a private school located in Arlington Heights, IL, serves grades 6-12 in the .",private,"m,h","6,7,8,9,10,11,12",3250 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(847) 588-0463,(847) 588-0464,Cook County,42.1343,-87.984238,,0,http://www.nhaweb.com/,https://www.greatschools.org/illinois/niles/7110-NewHope-Academy/
1707632,,,Kinder Care #070457,"Kinder Care #070457, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,KG",1320 North Arlington Heights Road,Arlington Heights,IL,17031.0,60004,(847) 255-7335,,Cook,42.100925,-87.981918,,0,,https://www.greatschools.org/illinois/arlington-heights/7632-Kinder-Care-070457/
1707638,,,Flower Garden Nursery School & Dcc,"Flower Garden Nursery School & Dcc, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,KG",2420 East Rand Road,Arlington Heights,IL,17031.0,60004,(847) 392-8983,,Cook,42.092419,-87.950401,,0,,https://www.greatschools.org/illinois/arlington-heights/7638-Flower-Garden-Nursery-School--Dcc/
1710047,BB060682,0501601530141,Laureate Day School,"Laureate Day School, a private school located in Arlington Heights, IL, serves grades 2-8 in the .",private,"e,m","2,3,4,5,6,7,8",2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook County,42.02198,-87.944008,,0,http://www.metroprep.org/laureate-day-school,https://www.greatschools.org/illinois/arlington-heights/10047-Laureate-Day-School/
1710594,A0501506,,Arlington Montessori School,"Arlington Montessori School, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,TK,KG",2025 South Goebbert Road,Arlington Heights,IL,17031.0,60005,(847) 222-4267,,Cook County,42.048187,-87.974174,,0,http://www.arlingtonmontessorischool.com/,https://www.greatschools.org/illinois/arlington-heights/10594-Arlington-Montessori-School/
1712124,,0501601530090,Metropolitan Prep High School,"Metropolitan Prep High School, a private school located in Arlington Heights, IL, serves grades Ungraded in the .",private,"e,m,h",UG,2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook,42.022305,-87.944,,0,,https://www.greatschools.org/illinois/arlington-heights/12124-Metropolitan-Prep-High-School/
1712125,,0501601530091,Metropolitan Prep Grade School,"Metropolitan Prep Grade School, a private school located in Arlington Heights, IL, serves grades Ungraded in the .",private,"e,m,h",UG,2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook,42.022305,-87.944,,0,,https://www.greatschools.org/illinois/arlington-heights/12125-Metropolitan-Prep-Grade-School/
1701995,171377001722,0501605902016,Juliette Low Elementary School,"Juliette Low Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Comm Cons School District 59.",public,e,"KG,1,2,3,4,5",1530 South Highland Avenue,Arlington Heights,IL,17031.0,60005,(847) 593-4383,,Cook County,42.056114,-87.987526,Comm Cons School District 59,434,http://www.ccsd59.org,https://www.greatschools.org/illinois/arlington-heights/1995-Juliette-Low-Elementary-School/
1704537,00343762,05016667X0000,Our Lady Of The Wayside School,"Our Lady Of The Wayside School, a private school located in Arlington Heights, IL, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",432 South Mitchell Avenue,Arlington Heights,IL,17031.0,60005,(224) 255-0050,(847) 253-0543,Cook County,42.07645,-87.988213,,0,http://www.olwschool.org,https://www.greatschools.org/illinois/arlington-heights/4537-Our-Lady-Of-The-Wayside-School/
1700457,170414000095,0501602502002,Dryden Elementary School,"Dryden Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Arlington Heights School District 25.",public,e,"KG,1,2,3,4,5",722 South Dryden Place,Arlington Heights,IL,17031.0,60005,(847) 398-4280,,Cook County,42.070583,-87.971489,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/457-Dryden-Elementary-School/
1700462,170414000100,0501602502016,Westgate Elementary School,"Westgate Elementary School, a public school located in Arlington Heights, IL, serves grades K-5 in the Arlington Heights School District 25.",public,e,"KG,1,2,3,4,5",500 South Dwyer Avenue,Arlington Heights,IL,17031.0,60005,(847) 398-4292,,Cook County,42.076366,-87.998276,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/462-Westgate-Elementary-School/
1700464,170414000105,0501602501014,South Middle School,"South Middle School, a public school located in Arlington Heights, IL, serves grades 6-8 in the Arlington Heights School District 25.",public,m,"6,7,8",400 South Highland Avenue,Arlington Heights,IL,17031.0,60005,(847) 398-4250,,Cook County,42.077126,-87.986305,Arlington Heights School District 25,214,http://www.sd25.org,https://www.greatschools.org/illinois/arlington-heights/464-South-Middle-School/
1700467,170417000036,0501621403004,Young Adult Program,"Young Adult Program, a public school located in Arlington Heights, IL, serves grades 9-12 in the Township Hsd 214 School District.",public,h,"9,10,11,12",2121 South Goebbert Road,Arlington Heights,IL,17031.0,60005,(847) 718-7909,,Cook County,42.046337,-87.973595,Township Hsd 214 School District,215,http://www.d214.org,https://www.greatschools.org/illinois/rolling-meadows/467-Young-Adult-Program/
1700473,170417000116,0501621403001,The Academy at Forest View,"The Academy at Forest View, a public school located in Arlington Heights, IL, serves grades 9-12 in the Township Hsd 214 School District.",public,h,"9,10,11,12",2121 South Goebbert Road,Arlington Heights,IL,17031.0,60005,(847) 718-7771,,Cook County,42.046337,-87.973595,Township Hsd 214 School District,215,http://www.d214.org,https://www.greatschools.org/illinois/arlington-heights/473-The-Academy-At-Forest-View/
1700475,170417001965,0501621403005,Vanguard School,"Vanguard School, a public school located in Arlington Heights, IL, serves grades 9-12 in the Township Hsd 214 School District.",public,h,"9,10,11,12",2121 South Goebbert Road,Arlington Heights,IL,17031.0,60005,(847) 718-7870,,Cook County,42.046337,-87.973595,Township Hsd 214 School District,215,http://www.d214.org,https://www.greatschools.org/illinois/arlington-heights/475-Vanguard-School/
1705644,BB980688,05016661S0000,Metropolitan Preparatory Schools,"Metropolitan Preparatory Schools, a private school located in Arlington Heights, IL, serves grades K-12 in the .",private,"e,m,h","KG,1,2,3,4,5,6,7,8,9,10,11,12",2525 East Oakton Street,Arlington Heights,IL,17031.0,60005,(847) 956-7912,,Cook,42.022305,-87.944,,0,,https://www.greatschools.org/illinois/arlington-heights/5644-Metropolitan-Preparatory-Schools/
1705977,170417004679,0501621403006,Newcomer Center,"Newcomer Center, a public school located in Arlington Heights, IL, serves grades 9-12 in the Township Hsd 214 School District.",public,h,"9,10,11,12",2121 South Goebbert Road,Arlington Heights,IL,17031.0,60005,(847) 718-7836,,Cook County,42.046337,-87.973595,Township Hsd 214 School District,215,nc.d14.org,https://www.greatschools.org/illinois/arlington-heights/5977-Newcomer-Center/
1707170,,05016909X0000,Arlington Montessori School,"Arlington Montessori School, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,KG",2025 S. Goebbert Road,Arlington Heights,IL,17031.0,60005,(847) 322-4267,(847) 222-4267,Cook,42.048199,-87.974174,,0,http://arlingtonmontessorischool.com,https://www.greatschools.org/illinois/arlington-heights/7170-Arlington-Montessori-School/
1707633,,,Kiddy Learning Station,"Kiddy Learning Station, a private school located in Arlington Heights, IL, serves grades PK-K in the .",private,"p,e","PK,KG",1340 West Algonquin Road #1372,Arlington Heights,IL,17031.0,60005,(847) 590-9776,,Cook,42.053543,-87.996681,,0,,https://www.greatschools.org/illinois/arlington-heights/7633-Kiddy-Learning-Station/
1709879,,0501621404600,Northwest Educational Council For Student Success,"Northwest Educational Council For Student Success, a public school located in Arlington Heights, IL, serves grades 9-12 in the Township Hsd 214 School District.",public,h,"9,10,11,12",2121 South Goebbert Road,Arlington Heights,IL,17031.0,60005,(847) 718-6801,,Cook,42.046185,-87.972099,Township Hsd 214 School District,215,,https://www.greatschools.org/illinois/arlington-heights/9879-Northwest-Educational-Council-For-Student-Success/
1710027,A0507494,,Jennifer Child Care,"Jennifer Child Care, a private school located in Elk Grove Village, IL, serves grades K in the .",private,e,KG,554 E Devon Ave,Elk Grove Village,IL,17031.0,60007,(847) 293-0203,,Cook,41.992908,-87.980957,,0,,https://www.greatschools.org/illinois/elk-grove-village/10027-Jennifer-Child-Care/
1710650,A0901472,,One School Global Chicago Campus,"One School Global Chicago Campus, a private school located in Elk Grove Village, IL, serves grades 3-12 in the .",private,"e,m,h","3,4,5,6,7,8,9,10,11,12",404 East Devon Avenue,Elk Grove Village,IL,17031.0,60007,(847) 593-4120,,Cook County,41.993259,-87.986801,,0,,https://www.greatschools.org/illinois/elk-grove-village/10650-Prairie-Lake-School/
1710842,,,Jennifer's Child Care & Llc,"Jennifer's Child Care & Llc, a private school located in Elk Grove Village, IL, serves grades PK-K in the .",private,"p,e","PK,KG",554 East Devon Avenue,Elk Grove Village,IL,17031.0,60007,(847) 640-1686,,Cook,41.992939,-87.980255,,0,,https://www.greatschools.org/illinois/elk-grove-village/10842-Jennifers-Child-Care--Llc/
1712040,,05016007Z0000,Sterling Central - Chicago Campus,"Sterling Central - Chicago Campus, a private school located in Elk Grove Village, IL, serves grades 3-12 in the .",private,"e,m,h","3,4,5,6,7,8,9,10,11,12",404 East Devon Avenue,Elk Grove Village,IL,17031.0,60007,(847) 593-4120,,Cook,41.993244,-87.986816,,0,,https://www.greatschools.org/illinois/elk-grove-village/12040-Sterling-Central---Chicago-Campus/
1713175,BB120629,,Childrens Christian Learning Center,"Childrens Christian Learning Center, a private school located in Elk Grove Village, IL, serves grades PK-K in the .",private,"p,e","PK,TK,KG",1900 Nerge Road,Elk Grove Village,IL,17031.0,60007,(847) 352-1968,,Cook County,41.999676,-88.056099,,0,,https://www.greatschools.org/illinois/elk-grove-village/13175-Childrens-Christian-Learning-Center/
1701987,171377001711,0501605902003,Clearmont Elementary School,"Clearmont Elementary School, a public school located in Elk Grove Village, IL, serves grades K-5 in the Comm Cons School District 59.",public,e,"KG,1,2,3,4,5",280 Clearmont Drive,Elk Grove Village,IL,17031.0,60007,(847) 593-4372,,Cook County,41.999947,-87.989029,Comm Cons School District 59,434,http://clearmont.ccsd59.org,https://www.greatschools.org/illinois/elk-grove-village/1987-Clearmont-Elementary-School/
1701988,171377001713,0501605902002,Adm Richard E Byrd Elementary School,"Adm Richard E Byrd Elementary School, a public school located in Elk Grove Village, IL, serves grades K-5 in the Comm Cons School District 59.",public,e,"KG,1,2,3,4,5",265 Wellington Avenue,Elk Grove Village,IL,17031.0,60007,(847) 593-4388,,Cook County,41.996399,-88.009277,Comm Cons School District 59,434,http://byrd.ccsd59.org,https://www.greatschools.org/illinois/elk-grove-village/1988-Adm-Richard-E-Byrd-Elementary-School/
1701990,171377001715,0501605901010,Grove Jr High School,"Grove Jr High School, a public school located in Elk Grove Village, IL, serves grades 6-8 in the Comm Cons School District 59.",public,m,"6,7,8",777 West Elk Grove Boulevard,Elk Grove Village,IL,17031.0,60007,(847) 593-4367,,Cook County,42.007294,-87.990585,Comm Cons School District 59,434,http://grove.ccsd59.org,https://www.greatschools.org/illinois/elk-grove-village/1990-Grove-Jr-High-School/
1701996,171377001723,0501605902018,Rupley Elementary School,"Rupley Elementary School, a public school located in Elk Grove Village, IL, serves grades K-5 in the Comm Cons School District 59.",public,e,"KG,1,2,3,4,5",305 Oakton Street,Elk Grove Village,IL,17031.0,60007,(847) 593-4353,,Cook County,42.0215,-87.985214,Comm Cons School District 59,434,http://rupley.ccsd59.org,https://www.greatschools.org/illinois/elk-grove-village/1996-Rupley-Elementary-School/
1701997,171377001726,0501605902019,Salt Creek Elementary School,"Salt Creek Elementary School, a public school located in Elk Grove Village, IL, serves grades K-5 in the Comm Cons School District 59.",public,e,"KG,1,2,3,4,5",65 Jf Kennedy Boulevard,Elk Grove Village,IL,17031.0,60007,(847) 593-4375,,Cook County,42.002808,-87.999458,Comm Cons School District 59,434,http://saltcreek.ccsd59.org,https://www.greatschools.org/illinois/elk-grove-village/1997-Salt-Creek-Elementary-School/
1703625,173474003631,0501605402028,Adlai Stevenson Elementary School,"Adlai Stevenson Elementary School, a public school located in Elk Grove Village, IL, serves grades K-6 in the Schaumburg Central Consolidated School District 54.",public,e,"KG,1,2,3,4,5,6",1414 Armstrong Lane,Elk Grove Village,IL,17031.0,60007,(847) 357-5200,,Cook County,41.998314,-88.039749,Schaumburg Central Consolidated School District 54,900,http://www.sd54.org,https://www.greatschools.org/illinois/elk-grove-village/3625-Adlai-Stevenson-Elementary-School/
1703626,173474003632,0501605402023,Adolph Link Elementary School,"Adolph Link Elementary School, a public school located in Elk Grove Village, IL, serves grades K-6 in the Schaumburg Central Consolidated School District 54.",public,e,"KG,1,2,3,4,5,6",900 West Glenn Trail,Elk Grove Village,IL,17031.0,60007,(847) 357-5300,,Cook County,42.006363,-88.039299,Schaumburg Central Consolidated School District 54,900,http://www.sd54.org,https://www.greatschools.org/illinois/elk-grove-village/3626-Adolph-Link-Elementary-School/
1703648,173474004428,0501605401019,Margaret Mead Junior High School,"Margaret Mead Junior High School, a public school located in Elk Grove Village, IL, serves grades 7-8 in the Schaumburg Central Consolidated School District 54.",public,m,"7,8",1765 Biesterfield Road,Elk Grove Village,IL,17031.0,60007,(847) 357-6000,,Cook County,42.009811,-88.05352,Schaumburg Central Consolidated School District 54,900,http://www.sd54.org,https://www.greatschools.org/illinois/elk-grove-village/3648-Margaret-Mead-Junior-High-School/
1700469,170417000111,0501621400002,Elk Grove High School,"Elk Grove High School, a public school located in Elk Grove Village, IL, serves grades 9-12 in the Township Hsd 214 School District.",public,h,"9,10,11,12",500 West Elk Grove Boulevard,Elk Grove Village,IL,17031.0,60007,(847) 718-4400,,Cook County,42.01125,-87.997757,Township Hsd 214 School District,215,http://www.d214.org,https://www.greatschools.org/illinois/elk-grove-village/469-Elk-Grove-High-School/
1706003,171377004568,0501605902020,Ridge Family Center For Learning,"Ridge Family Center For Learning, a public school located in Elk Grove Village, IL, serves grades PK-5 in the Comm Cons School District 59.",public,"p,e","PK,KG,1,2,3,4,5",650 Ridge Avenue,Elk Grove Village,IL,17031.0,60007,(847) 593-4070,,Cook County,42.009846,-87.990059,Comm Cons School District 59,434,http://www.ccsd59.org,https://www.greatschools.org/illinois/elk-grove-village/6003-Ridge-Family-Center-For-Learning/
