universal-id,nces-id,state-id,name,school-summary,type,level-codes,level,street,city,state,fipscounty,zip,phone,fax,county,lat,lon,district-name,district-id,web-site,overview-url
5503350,02069162,,Amy Montessori School,"Amy Montessori School, a private school located in Brookfield, WI, serves grades PK-K in the .",private,"p,e","PK,TK,KG",16945 W N AVE,Brookfield,WI,55133,53005,(262) 784-8817,,WAUKESHA,43.071739,-88.099846,,0,,https://www.greatschools.org/wisconsin/brookfield/3350-Amy-Montessori-School/
5506679,,,Innovation Station Day Care,"Innovation Station Day Care, a private school located in Brookfield, WI, serves grades PK-K in the .",private,"p,e","PK,KG",4120 North 128th Street,Brookfield,WI,55133,53005,,,Waukesha,43.091625,-88.070824,,0,,https://www.greatschools.org/wisconsin/brookfield/6679-Innovation-Station-Day-Care/
5502683,01514762,31717090,St Pauls Lutheran School,"St Pauls Lutheran School, a private school located in Brownsville, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",PO BOX 370,Brownsville,WI,55027,53006,(920) 583-4242,(920) 583-4274,DODGE,43.618233,-88.508179,,0,http://www.stpaulsbrownsville.org,https://www.greatschools.org/wisconsin/brownsville/2683-St-Pauls-Lutheran-School/
5502761,01637977,24202800,St Agnes School,"St Agnes School, a private school located in Butler, WI, serves grades K-8 in the .",private,"e,m","KG,1,2,3,4,5,6,7,8",12801 West Fairmount Avenue,Butler,WI,55133,53007,(262) 781-4996,(262) 781-3512,Waukesha County,43.107265,-88.071556,,0,http://www.stagnesparish.org,https://www.greatschools.org/wisconsin/butler/2761-St-Agnes-School/
5507308,A1904793,,Chesterton Academy of Milwaukee,"Chesterton Academy of Milwaukee, a private school located in Brookfield, WI, serves grades 9-12 in the .",private,h,"9,10,11,12",PO BOX 1686,Brookfield,WI,55079,53008,(262) 264-8660,,MILWAUKEE,43.060001,-88.110001,,0,,https://www.greatschools.org/wisconsin/brookfield/7308-Chesterton-Academy-Of-Milwaukee/
5502130,01505849,09106580,St Matthew Elementary School,"St Matthew Elementary School, a private school located in Campbellsport, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",423 Mill Street,Campbellsport,WI,55039,53010,(920) 533-4103,(920) 533-8078,Fond Du Lac County,43.598843,-88.275536,,0,,https://www.greatschools.org/wisconsin/campbellsport/2130-St-Matthew-Elementary-School/
5500252,550216000258,09100020,Campbellsport Elementary School,"Campbellsport Elementary School, a public school located in Campbellsport, WI, serves grades PK-5 in the Campbellsport School District.",public,"p,e","PK,KG,1,2,3,4,5",751 Grandview Avenue,Campbellsport,WI,55039,53010,(920) 533-8032,(920) 533-3433,Fond Du Lac County,43.605984,-88.282204,Campbellsport School District,81,http://www.csd.k12.wi.us,https://www.greatschools.org/wisconsin/campbellsport/252-Campbellsport-Elementary-School/
5500253,550216000259,09100040,Campbellsport High School,"Campbellsport High School, a public school located in Campbellsport, WI, serves grades 9-12 in the Campbellsport School District.",public,h,"9,10,11,12",114 West Sheboygan Street,Campbellsport,WI,55039,53010,(920) 533-4811,(920) 533-3521,Fond Du Lac County,43.602283,-88.288971,Campbellsport School District,81,http://www.csd.k12.wi.us,https://www.greatschools.org/wisconsin/campbellsport/253-Campbellsport-High-School/
5502800,02068238,09108635,Waucousta Lutheran School,"Waucousta Lutheran School, a private school located in Campbellsport, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",W2011 COUNTY ROAD F,Campbellsport,WI,55039,53010,(920) 533-4792,(920) 533-4792,FOND DU LAC,43.605221,-88.265587,,0,,https://www.greatschools.org/wisconsin/campbellsport/2800-Waucousta-Lutheran-School/
5503213,550216002484,09100300,Campbellsport Jr High School,"Campbellsport Jr High School, a public school located in Campbellsport, WI, serves grades 6-8 in the Campbellsport School District.",public,m,"6,7,8",114 West Sheboygan Street,Campbellsport,WI,55039,53010,(920) 533-3411,(920) 533-3521,Fond Du Lac County,43.602283,-88.288971,Campbellsport School District,81,http://www.csd.k12.wi.us,https://www.greatschools.org/wisconsin/campbellsport/3213-Campbellsport-Jr-High-School/
5500761,550738000839,28000100,I4learning Community School,"I4learning Community School, a public school located in Campbellsport, WI, serves grades PK-5 in the Kewaskum School District.",public,"p,e","PK,KG,1,2,3,4,5",5760 Mohawk Road,Campbellsport,WI,55131,53010,(262) 626-3103,(262) 626-4401,Washington County,43.51548,-88.324638,Kewaskum School District,200,http://www.kewaskumschools.org,https://www.greatschools.org/wisconsin/campbellsport/761-Wayne-Elementary-School/
5502129,01505838,10153730,St Francis Borgia School,"St Francis Borgia School, a private school located in Cedarburg, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",1425 Covered Bridge Road,Cedarburg,WI,55089,53012,(262) 377-2050,(262) 377-4099,Ozaukee County,43.327168,-88.006874,,0,http://www.sfbschool.org,https://www.greatschools.org/wisconsin/cedarburg/2129-St-Francis-Borgia-School/
5502513,01511998,10150690,First Immanuel Lutheran School,"First Immanuel Lutheran School, a private school located in Cedarburg, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",W67N622 EVERGREEN BLVD,Cedarburg,WI,55089,53012,(262) 377-6610,(262) 377-9606,OZAUKEE,43.322407,-88.041199,,0,http://filschool.org,https://www.greatschools.org/wisconsin/cedarburg/2513-First-Immanuel-Lutheran-School/
5500261,550246000270,10150020,Cedarburg High School,"Cedarburg High School, a public school located in Cedarburg, WI, serves grades 9-12 in the Cedarburg School District.",public,h,"9,10,11,12",W68N611 Evergreen Blvd,Cedarburg,WI,55089,53012,(262) 376-6200,(262) 376-6210,Ozaukee County,43.297691,-87.996742,Cedarburg School District,85,http://www.cedarburg.k12.wi.us,https://www.greatschools.org/wisconsin/cedarburg/261-Cedarburg-High-School/
5500262,550246000271,10150070,Parkview Elementary School,"Parkview Elementary School, a public school located in Cedarburg, WI, serves grades PK-5 in the Cedarburg School District.",public,"p,e","PK,KG,1,2,3,4,5",W72N853 Harrison Ave,Cedarburg,WI,55089,53012,(262) 376-6800,(262) 376-6810,Ozaukee County,43.306999,-88.000801,Cedarburg School District,85,http://www.cedarburg.k12.wi.us,https://www.greatschools.org/wisconsin/cedarburg/262-Parkview-Elementary-School/
5500263,550246000272,10150090,Thorson Elementary School,"Thorson Elementary School, a public school located in Cedarburg, WI, serves grades PK-5 in the Cedarburg School District.",public,"p,e","PK,KG,1,2,3,4,5",W51N932 Keup Rd,Cedarburg,WI,55089,53012,(262) 376-6700,(262) 376-6710,Ozaukee County,43.309593,-87.97332,Cedarburg School District,85,http://www.cedarburg.k12.wi.us,https://www.greatschools.org/wisconsin/cedarburg/263-Thorson-Elementary-School/
5500264,550246000273,10150100,Webster Middle School,"Webster Middle School, a public school located in Cedarburg, WI, serves grades 6-8 in the Cedarburg School District.",public,m,"6,7,8",W75N624 Wauwatosa Rd,Cedarburg,WI,55089,53012,(262) 376-6500,(262) 376-6510,Ozaukee County,43.297798,-88.002296,Cedarburg School District,85,http://www.cedarburg.k12.wi.us,https://www.greatschools.org/wisconsin/cedarburg/264-Webster-Middle-School/
5500265,550246002403,10150075,Westlawn Elementary School,"Westlawn Elementary School, a public school located in Cedarburg, WI, serves grades PK-5 in the Cedarburg School District.",public,"p,e","PK,KG,1,2,3,4,5",W64N319 Madison Ave,Cedarburg,WI,55089,53012,(262) 376-6900,(262) 376-6992,Ozaukee County,43.287399,-87.990997,Cedarburg School District,85,http://www.cedarburg.k12.wi.us,https://www.greatschools.org/wisconsin/cedarburg/265-Westlawn-Elementary-School/
5502848,A9106899,,Covered Bridge Christian School,"Covered Bridge Christian School, a private school located in Cedarburg, WI, serves grades PK-12 in the .",private,"p,e,m,h","PK,KG,1,2,3,4,5,6,7,8,9,10,11,12",774 Keup Road,Cedarburg,WI,55089,53012,(262) 377-1880,,Ozaukee,43.303001,-87.974602,,0,,https://www.greatschools.org/wisconsin/cedarburg/2848-Covered-Bridge-Christian-School/
5505997,,10151577,Morningstar Montessori Inc,"Morningstar Montessori Inc, a private school located in Cedarburg, WI, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",N35W6621 Wilson St,Cedarburg,WI,55089,53012,(262) 573-3200,,Ozaukee,43.289143,-87.995125,,0,,https://www.greatschools.org/wisconsin/cedarburg/5997-Morningstar-Montessori-Inc/
5506178,,,Morningstar Montessori Academy,"Morningstar Montessori Academy, a private school located in Cedarburg, WI, serves grades PK-K in the .",private,"p,e","PK,KG",W63 N131 Washington Ave.,Cedarburg,WI,55089,53012,(262) 573-3200,(518) 723-2671,Ozaukee,43.276836,-87.988113,,0,www.morningstarmontessori.org,https://www.greatschools.org/wisconsin/cedarburg/6178-Morningstar-Montessori-Academy/
5500259,550243000266,10290020,Cedar Grove-Belgium Elementary School,"Cedar Grove-Belgium Elementary School, a public school located in Cedar Grove, WI, serves grades PK-4 in the Cedar Grove-Belgium Area School District.",public,"p,e","PK,KG,1,2,3,4",50 West Union Avenue,Cedar Grove,WI,55117,53013,(920) 668-8518,(920) 668-6933,Sheboygan County,43.57341,-87.822449,Cedar Grove-Belgium Area School District,84,http://www.cedargrovebelgium.k12.wi.us,https://www.greatschools.org/wisconsin/cedar-grove/259-Cedar-Grove-Belgium-Elementary-School/
5500260,550243000267,10290040,Cedar Grove-Belgium High School,"Cedar Grove-Belgium High School, a public school located in Cedar Grove, WI, serves grades 9-12 in the Cedar Grove-Belgium Area School District.",public,h,"9,10,11,12",321 North 2nd Street,Cedar Grove,WI,55117,53013,(920) 668-8686,(920) 668-8605,Sheboygan County,43.5755,-87.826256,Cedar Grove-Belgium Area School District,84,http://www.cedargrovebelgium.k12.wi.us,https://www.greatschools.org/wisconsin/cedar-grove/260-Cedar-Grove-Belgium-High-School/
5503093,550243001629,10290200,Cedar Grove-Belgium Middle School,"Cedar Grove-Belgium Middle School, a public school located in Cedar Grove, WI, serves grades 5-8 in the Cedar Grove-Belgium Area School District.",public,"e,m","5,6,7,8",50 West Union Avenue,Cedar Grove,WI,55117,53013,(920) 668-8518,(920) 668-8566,Sheboygan County,43.57341,-87.822449,Cedar Grove-Belgium Area School District,84,http://www.cedargrovebelgium.k12.wi.us,https://www.greatschools.org/wisconsin/cedar-grove/3093-Cedar-Grove-Belgium-Middle-School/
5502293,01508748,10850330,Chilton Area Catholic School,"Chilton Area Catholic School, a private school located in Chilton, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",60 Washington Street,Chilton,WI,55015,53014,(920) 849-4141,(920) 849-9092,Calumet County,44.030338,-88.165688,,0,http://www.chiltonacs.avenet.net,https://www.greatschools.org/wisconsin/chilton/2293-Chilton-Area-Catholic-School/
5500269,550252000278,10850020,Chilton Elementary School,"Chilton Elementary School, a public school located in Chilton, WI, serves grades PK-4 in the Chilton School District.",public,"p,e","PK,KG,1,2,3,4",421 Court Street,Chilton,WI,55015,53014,(920) 849-9388,(920) 849-9457,Calumet County,44.028187,-88.173729,Chilton School District,87,http://www.chilton.k12.wi.us,https://www.greatschools.org/wisconsin/chilton/269-Chilton-Elementary-School/
5500270,550252000279,10850040,Chilton High School,"Chilton High School, a public school located in Chilton, WI, serves grades 9-12 in the Chilton School District.",public,h,"9,10,11,12",530 West Main Street,Chilton,WI,55015,53014,(920) 849-2358,(920) 849-3998,Calumet County,44.024307,-88.17556,Chilton School District,87,http://www.chilton.k12.wi.us,https://www.greatschools.org/wisconsin/chilton/270-Chilton-High-School/
5502709,01515154,,St. Peter's Lutheran School,"St. Peter's Lutheran School, a private school located in Chilton, WI, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",2501 Collins Road,Chilton,WI,55015,53014,(920) 772-4434,,Calumet,44.070801,-87.992897,,0,,https://www.greatschools.org/wisconsin/chilton/2709-St.-Peters-Lutheran-School/
5500271,550252002430,10850030,Chilton Middle School,"Chilton Middle School, a public school located in Chilton, WI, serves grades 5-8 in the Chilton School District.",public,"e,m","5,6,7,8",421 Court Street,Chilton,WI,55015,53014,(920) 849-9152,(920) 849-7210,Calumet County,44.028187,-88.173729,Chilton School District,87,http://www.chilton.k12.wi.us,https://www.greatschools.org/wisconsin/chilton/271-Chilton-Middle-School/
5501694,551365001781,52710020,Cleveland Elementary School,"Cleveland Elementary School, a public school located in Cleveland, WI, serves grades PK-5 in the Sheboygan Area School District.",public,"p,e","PK,KG,1,2,3,4,5",411 East Washington Avenue,Cleveland,WI,55071,53015,(920) 693-8241,(920) 693-8357,Manitowoc County,43.91375,-87.732147,Sheboygan Area School District,361,http://www.sheboygan.k12.wi.us,https://www.greatschools.org/wisconsin/cleveland/1694-Cleveland-Elementary-School/
5503709,551365002712,52710170,Northeast Wisconsin Montessori Charter School,"Northeast Wisconsin Montessori Charter School, a charter school located in Cleveland, WI, serves grades 1-6 in the Sheboygan Area School District.",charter,e,"1,2,3,4,5,6",411 East Washington Avenue,Cleveland,WI,55071,53015,(920) 693-8241,(920) 693-8357,Manitowoc County,43.913719,-87.732117,Sheboygan Area School District,361,http://www.sheboygan.k12.wi.us,https://www.greatschools.org/wisconsin/cleveland/3709-Northeast-Wisconsin-Montessori-Charter-School/
5502961,A9504574,48431997,St Augustine School,"St Augustine School, a private school located in Colgate, WI, serves grades K-12 in the .",private,"e,m,h","KG,1,2,3,4,5,6,7,8,9,10,11,12",4908 Monches Road,Colgate,WI,55131,53017,(262) 628-9838,,Washington,43.20834,-88.282059,,0,http://www.schoolbythehill.org,https://www.greatschools.org/wisconsin/hartford/2961-St-Augustine-School/
5500511,550516000549,20580020,Amy Belle Elementary School,"Amy Belle Elementary School, a public school located in Colgate, WI, serves grades PK-5 in the Germantown School District.",public,"p,e","PK,KG,1,2,3,4,5",3294 Willow Creek Road,Colgate,WI,55131,53017,(262) 628-7825,(262) 253-3490,Washington County,43.207977,-88.20121,Germantown School District,149,http://www.germantownschools.org,https://www.greatschools.org/wisconsin/colgate/511-Amy-Belle-Elementary-School/
5502678,01514682,13764930,St. John's NW Military Academy,"St. John's NW Military Academy, a private school located in Delafield, WI, serves grades 7-12 in the .",private,"m,h","7,8,9,10,11,12",1101 North Genesee Street,Delafield,WI,55133,53018,(262) 646-7112,(262) 646-7268,Waukesha County,43.06448,-88.404861,,0,http://www.sjnma.org,https://www.greatschools.org/wisconsin/delafield/2678-St.-Johns-NW-Military-Academy/
5500353,550351000374,13760040,Cushing Elementary School,"Cushing Elementary School, a public school located in Delafield, WI, serves grades PK-5 in the Kettle Moraine School District.",public,"p,e","PK,KG,1,2,3,4,5",227 North Genesee Street,Delafield,WI,55133,53018,(262) 646-6700,(262) 646-6730,Waukesha County,43.056892,-88.40554,Kettle Moraine School District,109,http://www.kmsd.edu/Cushing,https://www.greatschools.org/wisconsin/delafield/353-Cushing-Elementary-School/
5507303,A1904784,,Augustine Academy,"Augustine Academy, a private school located in Delafield, WI, serves grades K-7 in the .",private,"e,m","KG,1,2,3,4,5,6,7",PO BOX 180066,Delafield,WI,55133,53018,(262) 888-0046,,WAUKESHA,43.037373,-88.391907,,0,,https://www.greatschools.org/wisconsin/delafield/7303-Augustine-Academy/
5502124,01505769,09102110,Shepherd of the Hills,"Shepherd of the Hills, a private school located in Eden, WI, serves grades PK-8 in the .",private,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",W1562 County Road B,Eden,WI,55039,53019,(920) 477-3551,(920) 477-3030,Fond du Lac,43.69841,-88.233459,,0,http://www.sothparish.org,https://www.greatschools.org/wisconsin/eden/2124-Shepherd-Of-The-Hills/
5500254,550216000260,09100080,Eden Elementary School,"Eden Elementary School, a public school located in Eden, WI, serves grades PK-5 in the Campbellsport School District.",public,"p,e","PK,KG,1,2,3,4,5",210 North Elizabeth Street,Eden,WI,55039,53019,(920) 477-3291,(920) 477-7203,Fond Du Lac County,43.694687,-88.361206,Campbellsport School District,81,http://www.csd.k12.wi.us,https://www.greatschools.org/wisconsin/eden/254-Eden-Elementary-School/
5500426,550426000455,16310020,Elkhart Lake Elementary/Middle School,"Elkhart Lake Elementary/Middle School, a public school located in Elkhart Lake, WI, serves grades PK-8 in the Elkhart Lake-Glenbeulah School District.",public,"p,e,m","PK,KG,1,2,3,4,5,6,7,8",251 Maple Street,Elkhart Lake,WI,55117,53020,(920) 876-3307,(920) 876-3105,Sheboygan County,43.836002,-88.014824,Elkhart Lake-Glenbeulah School District,124,http://www.elgs.k12.wi.us,https://www.greatschools.org/wisconsin/elkhart-lake/426-Elkhart-Lake-Elementary-Middle-School/
5500427,550426000456,16310040,Elkhart Lake High School,"Elkhart Lake High School, a public school located in Elkhart Lake, WI, serves grades 9-12 in the Elkhart Lake-Glenbeulah School District.",public,h,"9,10,11,12",201 North Lincoln Street,Elkhart Lake,WI,55117,53020,(920) 876-3381,(920) 876-3511,Sheboygan County,43.838329,-88.014122,Elkhart Lake-Glenbeulah School District,124,http://www.elgs.k12.wi.us,https://www.greatschools.org/wisconsin/elkhart-lake/427-Elkhart-Lake-High-School/
5502248,01507915,19452464,Divine Savior Catholic School,"Divine Savior Catholic School, a private school located in Fredonia, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",305 Fredonia Avenue,Fredonia,WI,55089,53021,(262) 692-2141,(262) 692-3085,Ozaukee County,43.469971,-87.949341,,0,http://divinesavior.weconnect.com/,https://www.greatschools.org/wisconsin/fredonia/2248-Divine-Savior-Catholic-School/
5500495,550489000529,19450040,Ozaukee Elementary School,"Ozaukee Elementary School, a public school located in Fredonia, WI, serves grades PK-5 in the Northern Ozaukee School District.",public,"p,e","PK,KG,1,2,3,4,5",401 Highland Drive,Fredonia,WI,55089,53021,(262) 692-2401,(262) 692-2441,Ozaukee County,43.477028,-87.942741,Northern Ozaukee School District,143,http://www.nosd.edu,https://www.greatschools.org/wisconsin/fredonia/495-Ozaukee-Elementary-School/
5500496,550489000530,19450060,Ozaukee High School,"Ozaukee High School, a public school located in Fredonia, WI, serves grades 9-12 in the Northern Ozaukee School District.",public,h,"9,10,11,12",401 Highland Drive,Fredonia,WI,55089,53021,(262) 692-2453,(262) 692-6257,Ozaukee County,43.477028,-87.942741,Northern Ozaukee School District,143,http://www.nosd.edu,https://www.greatschools.org/wisconsin/fredonia/496-Ozaukee-High-School/
5500497,550489000531,19450080,Ozaukee Middle School,"Ozaukee Middle School, a public school located in Fredonia, WI, serves grades 6-8 in the Northern Ozaukee School District.",public,m,"6,7,8",401 Highland Drive,Fredonia,WI,55089,53021,(262) 692-2463,(262) 692-2313,Ozaukee County,43.477028,-87.942741,Northern Ozaukee School District,143,http://www.nosd.edu,https://www.greatschools.org/wisconsin/fredonia/497-Ozaukee-Middle-School/
5505988,550489002801,19450850,Wisconsin Virtual Learning,"Wisconsin Virtual Learning, a charter school located in Fredonia, WI, serves grades PK-12 in the Northern Ozaukee School District.",charter,"p,e,m,h","PK,KG,1,2,3,4,5,6,7,8,9,10,11,12",401 Highland Drive,Fredonia,WI,55089,53021,(262) 692-3988,(262) 692-3952,Ozaukee County,43.477028,-87.942741,Northern Ozaukee School District,143,http://www.wisconsinvl.net,https://www.greatschools.org/wisconsin/fredonia/5988-Wisconsin-Virtual-Learning/
5502116,01505656,20583317,St. Boniface Elementary School,"St. Boniface Elementary School, a private school located in Germantown, WI, serves grades PK-8 in the .",private,"p,e,m","PK,TK,KG,1,2,3,4,5,6,7,8",W204N11968 GOLDENDALE RD,Germantown,WI,55131,53022,(262) 628-1955,(262) 628-1689,WASHINGTON,43.217239,-88.109612,,0,http://www.stbonifacewi.org/school,https://www.greatschools.org/wisconsin/germantown/2116-St.-Boniface-Elementary-School/
5503821,,20581367,Bethlehem Evang Lutheran School,"Bethlehem Evang Lutheran School, a private school located in Germantown, WI, serves grades K-4 in the .",private,e,"KG,1,2,3,4",N108w14290 Bel Aire Lane,Germantown,WI,55131,53022,(262) 257-0409,(262) 257-0407,Washington,43.213943,-88.086685,,0,http://www.bethlehem-wels.org,https://www.greatschools.org/wisconsin/germantown/3821-Bethlehem-Evang-Lutheran-School/
5504353,,,Kinder Haus Child Care Pre School,"Kinder Haus Child Care Pre School, a private school located in Germantown, WI, serves grades PK-K in the .",private,"p,e","PK,KG",Main Street,Germantown,WI,55131,53022,(262) 255-7557,,Washington,43.228264,-88.113937,,0,,https://www.greatschools.org/wisconsin/germantown/4353-Kinder-Haus-Child-Care-Pre-School/
5500512,550516000550,20580040,County Line Elementary School,"County Line Elementary School, a public school located in Germantown, WI, serves grades PK-5 in the Germantown School District.",public,"p,e","PK,KG,1,2,3,4,5",W159N9939 Butternut Rd,Germantown,WI,55131,53022,(262) 253-3465,(262) 253-3491,Washington County,43.198002,-88.107399,Germantown School District,149,http://www.germantownschools.org,https://www.greatschools.org/wisconsin/germantown/512-County-Line-Elementary-School/
5500513,550516000554,20580110,Kennedy Middle School,"Kennedy Middle School, a public school located in Germantown, WI, serves grades 6-8 in the Germantown School District.",public,m,"6,7,8",W160N11836 Crusader Ct,Germantown,WI,55131,53022,(262) 253-3450,(262) 253-3499,Washington County,43.2328,-88.106499,Germantown School District,149,http://www.germantownschools.org,https://www.greatschools.org/wisconsin/germantown/513-Kennedy-Middle-School/
5500514,550516000555,20580120,Macarthur Elementary School,"Macarthur Elementary School, a public school located in Germantown, WI, serves grades PK-5 in the Germantown School District.",public,"p,e","PK,KG,1,2,3,4,5",W154N11492 Fond du Lac Ave,Germantown,WI,55131,53022,(262) 253-3468,(262) 253-3496,Washington County,43.22765,-88.102081,Germantown School District,149,http://www.germantownschools.org,https://www.greatschools.org/wisconsin/germantown/514-Macarthur-Elementary-School/
5500515,550516000556,20580140,Rockfield Elementary School,"Rockfield Elementary School, a public school located in Germantown, WI, serves grades PK-5 in the Germantown School District.",public,"p,e","PK,KG,1,2,3,4,5",N132W18473 Rockfield Rd,Germantown,WI,55131,53022,(262) 253-3472,(262) 253-3497,Washington County,43.256699,-88.137398,Germantown School District,149,http://www.germantownschools.org,https://www.greatschools.org/wisconsin/richfield/515-Rockfield-Elementary-School/
5500516,550516000557,20580180,Germantown High School,"Germantown High School, a public school located in Germantown, WI, serves grades 9-12 in the Germantown School District.",public,h,"9,10,11,12",W180N11501 River Ln,Germantown,WI,55131,53022,(262) 253-3400,(262) 253-3494,Washington County,43.226601,-88.134598,Germantown School District,149,http://www.germantownschools.org,https://www.greatschools.org/wisconsin/germantown/516-Germantown-High-School/
5506663,,,Germantown Learning Center,"Germantown Learning Center, a private school located in Germantown, WI, serves grades PK-K in the .",private,"p,e","PK,KG",W205N11855 Deppert Road,Germantown,WI,55131,53022,(262) 628-1250,,Washington,43.233253,-88.16465,,0,,https://www.greatschools.org/wisconsin/germantown/6663-Germantown-Learning-Center/
5507305,A1303715,,Bethlehem Evangelical Lutheran School,"Bethlehem Evangelical Lutheran School, a private school located in Germantown, WI, serves grades PK-4 in the .",private,"p,e","PK,TK,KG,1,2,3,4",N108W14290 BEL AIRE LN,Germantown,WI,55131,53022,(262) 257-0409,,WASHINGTON,43.217239,-88.109612,,0,,https://www.greatschools.org/wisconsin/germantown/7305-Bethlehem-Evangelical-Lutheran-School/
